"Target_Symbol"	"Target_ID"	"Target_Name"	"Associated_Disease_Count"	"Tractability_Count"	"sm_approved"	"sm_advancedClinical"	"sm_phase1"	"ab_approved"	"ab_advancedClinical"	"ab_phase1"	"pr_approved"	"pr_advancedClinical"	"pr_phase1"	"oc_approved"	"oc_advancedClinical"	"oc_phase1"	"Subcellular_Location"	"Safety_Liabilities"	"Number_Unique_Drugs"	"Drug_ID"	"Drug_Name"	"Is_FDA_Approved"	"Highest_Clinical_Trial_Phase"	"Has_Been_Withdrawn"	"Pathway_DB"	"Pathway_Name"	"Target_in_Pathways"	"num_Approved_Drugs"	"num_Phase3"	"num_Phase2"	"num_Phase1"	"num_Phase4"	"Weighted_Score"
"PDPK1"	"ENSG00000140992"	"3-phosphoinositide dependent protein kinase 1"	147	5	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	1	2	"CHEMBL574737"	"UCN-01"	"FALSE"	"2"	"FALSE"	"Reactome"	"Regulation of TP53 Activity"	1	0	0	1	1	0	154.5
"PDPK1"	"ENSG00000140992"	"3-phosphoinositide dependent protein kinase 1"	147	5	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	1	2	"CHEMBL574737"	"UCN-01"	"FALSE"	"2"	"FALSE"	"Reactome"	"Regulation of TP53 Activity"	1	0	0	1	1	0	154.5
"PDPK1"	"ENSG00000140992"	"3-phosphoinositide dependent protein kinase 1"	147	5	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	1	2	"CHEMBL574737"	"UCN-01"	"FALSE"	"2"	"FALSE"	"Reactome"	"Regulation of TP53 Activity"	1	0	0	1	1	0	154.5
"PDPK1"	"ENSG00000140992"	"3-phosphoinositide dependent protein kinase 1"	147	5	"FALSE"	"TRUE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Cytoplasm"	1	2	"CHEMBL574737"	"UCN-01"	"FALSE"	"2"	"FALSE"	"Reactome"	"Regulation of TP53 Activity"	1	0	0	1	1	0	154.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4650441"	"IMSIDOLIMAB"	"FALSE"	"2"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"IL1RL2"	"ENSG00000115598"	"interleukin 1 receptor like 2"	147	1	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"Membrane"	0	2	"CHEMBL4297911"	"SPESOLIMAB"	"FALSE"	"3"	"FALSE"	"Reactome"	"Cytokine Signaling in Immune system"	1	0	1	1	0	0	153.5
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297789"	"MT-3724"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297789"	"MT-3724"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297789"	"MT-3724"	"FALSE"	"2"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Major pathway of rRNA processing in the nucleolus and cytosol"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297789"	"MT-3724"	"FALSE"	"2"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL4297744"	"ELX-02"	"FALSE"	"2"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
"RPS19"	"ENSG00000105372"	"ribosomal protein S19"	131	4	"TRUE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"FALSE"	"TRUE"	"FALSE"	"Nucleus"	0	3	"CHEMBL256997"	"ATALUREN"	"TRUE"	"4"	"FALSE"	"Reactome"	"Nonsense-Mediated Decay (NMD)"	2	1	0	2	0	1	145
